id,programming,health,shopping,news,travel
2533,True,False,False,True,False
2534,False,True,False,True,True
2535,False,False,False,True,False
2536,True,True,True,False,False
2537,False,False,False,True,False
2538,True,True,False,True,False
2539,False,True,False,True,False
2540,False,False,True,False,True
2541,True,False,True,False,False
2542,False,True,False,True,False
2543,True,True,True,True,False
2544,False,False,False,True,False
2545,False,False,False,True,True
2546,False,False,True,True,False
2547,True,False,True,False,True
2548,False,True,False,True,False
2549,False,False,True,True,False
2550,True,True,True,False,False
2551,True,False,True,False,False
2552,True,True,True,True,False
2553,False,True,False,True,False
2554,False,True,False,False,False
2555,False,False,False,True,False
2556,False,True,False,True,False
2557,True,False,True,False,False
2558,False,True,False,True,False
2559,True,True,False,True,False
2560,True,False,True,True,False
2561,True,True,False,True,True
2562,False,True,False,True,False
2563,False,False,False,False,False
2564,False,True,True,False,False
2565,True,True,True,True,False
2566,True,True,True,True,False
2567,True,True,True,False,False
2568,True,False,False,True,False
2569,False,True,False,True,False
2570,True,True,False,True,False
2571,True,False,False,True,False
2572,False,True,True,True,False
2573,True,True,True,False,False
2574,True,True,True,True,False
2575,True,True,True,True,False
2576,True,True,False,False,False
2577,True,False,False,True,False
2578,False,True,True,True,True
2579,False,True,False,True,False
2580,False,False,True,True,False
2581,False,False,True,False,False
2582,True,False,True,False,False
2583,True,False,False,True,False
2584,False,True,False,True,False
2585,True,True,True,True,False
2586,False,False,True,False,False
2587,False,False,False,True,False
2588,False,False,False,True,False
2589,False,True,False,True,False
2590,True,True,False,True,False
2591,False,False,True,True,True
2592,True,False,False,True,True
2593,False,True,False,True,True
2594,True,True,False,True,True
2595,True,False,True,True,False
2596,False,True,True,True,False
2597,True,True,False,False,True
2598,False,False,False,True,False
2599,False,False,False,True,False
2600,False,True,True,False,True
2601,False,True,False,True,False
2602,True,True,True,False,True
2603,True,False,False,True,False
2604,False,True,False,True,False
2605,False,True,True,False,True
2606,False,False,False,True,False
2607,True,False,False,True,False
2608,True,False,False,True,False
2609,False,False,False,True,False
2610,False,True,True,True,False
2611,True,False,True,True,True
2612,False,False,True,False,False
2613,True,True,False,True,True
2614,True,False,True,False,False
2615,False,False,True,True,False
2616,True,True,False,True,True
2617,False,True,False,True,False
2618,True,True,True,True,True
2619,True,False,False,False,False
2620,True,True,False,True,False
2621,False,True,False,True,False
2622,True,False,False,True,True
2623,True,False,False,True,True
2624,False,True,False,True,False
2625,False,False,False,False,False
2626,False,True,False,True,False
2627,True,True,False,True,False
2628,True,False,False,True,False
2629,False,True,True,True,False
2630,False,False,True,True,False
2631,False,True,False,True,True
2632,True,True,True,True,False
2633,False,True,False,False,False
2634,False,True,False,True,False
2635,False,True,True,False,False
2636,True,False,True,True,True
2637,False,True,False,True,False
2638,True,True,False,True,False
2639,False,True,False,False,True
2640,False,True,False,True,False
2641,True,True,True,True,False
2642,True,True,False,True,False
2643,False,False,False,False,False
2644,False,False,True,True,False
2645,False,True,True,True,False
2646,True,False,False,True,True
2647,False,True,False,True,False
2648,False,False,False,True,False
2649,False,True,False,True,False
2650,False,True,True,True,True
2651,True,True,False,True,False
2652,True,True,True,True,False
2653,False,True,False,True,False
2654,True,False,True,True,False
2655,False,False,True,True,False
2656,False,True,False,True,False
2657,False,True,False,True,False
2658,False,False,False,True,False
2659,True,True,True,True,False
2660,True,True,False,True,False
2661,False,False,True,True,False
2662,False,False,False,True,False
2663,False,True,True,True,False
2664,True,False,True,True,False
2665,True,True,False,True,False
2666,True,True,False,False,False
2667,False,True,False,True,False
2668,True,True,True,False,False
2669,False,True,True,True,True
2670,True,True,False,True,False
2671,False,True,False,False,True
2672,False,False,True,True,False
2673,True,False,True,False,False
2674,False,False,False,True,False
2675,False,False,False,True,False
2676,False,False,False,True,False
2677,False,False,False,False,False
2678,False,True,False,False,False
2679,True,False,True,True,False
2680,True,True,False,True,True
2681,False,True,True,False,True
2682,True,False,False,True,False
2683,False,True,True,True,False
2684,False,False,False,True,False
2685,True,True,False,True,False
2686,True,False,False,False,False
2687,True,False,False,True,False
2688,False,True,False,False,False
2689,True,True,True,False,False
2690,True,True,False,True,True
2691,True,True,False,True,False
2692,False,False,False,True,False
2693,False,True,True,True,True
2694,False,False,True,True,False
2695,True,True,False,False,False
2696,True,True,False,True,False
2697,False,False,False,False,False
2698,False,False,True,True,False
2699,True,True,False,True,False
2700,False,False,True,False,False
2701,False,True,False,True,False
2702,True,False,True,True,False
2703,False,False,False,True,False
2704,False,False,False,True,False
2705,False,True,False,True,False
2706,True,False,True,True,True
2707,False,True,False,True,True
2708,False,False,True,True,False
2709,True,True,True,True,False
2710,True,True,False,True,False
2711,False,False,True,False,False
2712,False,False,False,True,False
2713,True,True,False,True,False
2714,False,True,False,True,False
2715,False,False,False,True,False
2716,False,False,False,False,False
2717,False,False,False,True,False
2718,False,False,True,True,False
2719,True,False,False,True,False
2720,False,True,False,True,True
2721,True,True,False,True,False
2722,False,True,True,False,False
2723,False,True,False,False,False
2724,False,False,True,True,False
2725,True,True,True,True,True
2726,True,True,False,False,False
2727,True,True,False,True,False
2728,True,True,True,True,False
2729,True,True,False,True,False
2730,False,True,True,True,False
2731,False,False,False,True,False
2732,False,True,True,True,False
2733,False,False,False,False,False
2734,False,True,False,True,False
2735,False,True,False,False,True
2736,False,False,False,True,False
2737,True,True,False,True,False
2738,False,True,False,True,False
2739,True,True,True,True,False
2740,True,True,True,True,True
2741,False,False,False,False,False
2742,False,False,False,True,True
2743,True,True,True,True,False
2744,True,False,False,True,False
2745,False,True,False,True,False
2746,False,False,True,True,False
2747,False,True,False,True,True
2748,True,False,False,True,False
2749,True,False,True,True,False
2750,False,True,True,True,False
2751,True,False,False,True,False
2752,True,False,True,True,False
2753,True,True,True,False,False
2754,False,True,False,True,False
2755,False,True,True,False,False
2756,False,False,False,False,False
2757,True,False,False,False,True
2758,True,False,False,False,False
2759,False,True,True,True,False
2760,False,False,False,False,True
2761,False,False,True,True,False
2762,False,False,False,True,False
2763,False,False,False,True,False
2764,True,False,False,True,False
2765,True,True,False,True,False
2766,True,True,True,True,False
2767,False,True,True,True,False
2768,False,False,True,True,False
2769,False,False,False,True,True
2770,True,False,False,True,False
2771,False,True,False,False,True
2772,False,True,True,False,True
2773,False,False,True,True,True
2774,False,False,False,True,False
2775,False,False,True,True,False
2776,False,True,False,False,False
2777,False,False,False,True,True
2778,True,False,False,True,False
2779,False,True,False,True,False
2780,False,True,True,True,False
2781,False,True,False,True,False
2782,True,True,True,True,False
2783,True,False,False,False,False
2784,False,True,True,True,False
2785,False,False,True,False,True
2786,False,True,False,False,False
2787,False,True,True,True,False
2788,True,False,False,True,True
2789,False,False,False,True,False
2790,False,True,False,True,False
